GEOID,POP10
62359,166
62360,1656
62361,539
62362,399
62363,6353
62365,647
62366,1408
62367,1345
62370,520
62373,300
62374,298
62375,369
62376,1198
62378,896
62379,2049
62380,401
62401,19096
62410,985
62411,4430
62413,421
62414,1886
62417,3064
62418,2133
62419,410
62420,4759
62421,778
62422,1156
62423,724
62424,2092
62425,649
62426,1085
62427,1702
62428,3104
62431,1232
62432,571
62433,998
62434,330
62436,562
62438,433
62439,7536
62440,1316
62441,7395
62442,2421
62443,1623
62444,387
62445,907
62446,414
62447,3404
62448,5834
62449,3175
62450,12218
62451,2156
62452,400
62454,11467
62458,2228
62459,243
62460,1231
62461,854
62462,1149
62463,1294
62465,858
62466,4848
62467,3741
62468,2564
62469,419
62471,10233
62473,1422
62474,848
62475,387
62476,1734
62477,946
62478,398
62479,820
62480,787
62481,386
62501,2661
62510,1669
62512,500
62513,1766
62514,252
62515,961
62517,226
62518,457
62519,94
62520,1529
62521,35851
62522,16630
62523,1237
62526,34075
62530,1532
62531,1792
62532,105
62533,973
62534,1130
62535,3534
62536,912
62537,92
62538,378
62539,1358
62540,1492
62541,57
62543,540
62544,1776
62545,1246
62546,1630
62547,804
62548,2258
62549,6269
62550,2869
62551,837
62553,437
62554,1563
62555,540
62556,422
62557,7607
62558,3590
62560,1508
62561,5315
62563,5686
62565,7538
62567,1154
62568,16355
62570,512
62571,1532
62572,666
62573,1513
62601,434
62610,199
62611,1067
62612,1915
62613,3872
62615,5748
62617,762
62618,7955
62621,1171
62622,49
62624,546
62625,855
62626,8354
62627,992
62628,896
62629,12949
62630,532
62631,262
62633,647
62634,821
62635,738
62638,1337
62639,316
62640,3756
62642,1440
62643,526
62644,5385
62649,488
62650,26992
62655,568
62656,20405
62661,1213
62663,292
62664,3042
62665,1629
62666,616
62667,464
62668,1512
62670,2997
62671,572
62672,244
62673,530
62674,1454
62675,6154
62677,2562
62681,5602
62682,907
62684,5111
62685,2097
62688,761
62689,518
62690,4120
62691,2426
62692,2093
62693,1638
62694,3192
62695,296
62701,1152
62702,37281
62703,30333
62704,39831
62707,7648
62711,15347
62712,10302
62801,22415
62803,1014
62806,3412
62807,961
62808,1457
62809,142
62810,1089
62811,310
62812,11265
62814,2124
62815,416
62816,1306
62817,557
62818,330
62819,448
62820,162
62821,7657
62822,2574
62823,1691
62824,1761
62825,203
62827,1245
62828,1426
62829,72
62830,1392
62831,573
62832,9208
62833,383
62835,1152
62836,801
62837,8867
62838,1497
62839,6718
62841,98
62842,835
62843,100
62844,2083
62846,2631
62848,636
62849,2205
62850,381
62851,329
62852,160
62853,1034
62854,1776
62856,324
62858,2981
62859,5748
62860,524
62861,128
62862,364
62863,10183
62864,24108
62865,2018
62867,521
62868,1872
62869,2682
62870,2080
62871,686
62872,1178
62874,372
62875,1167
62876,247
62877,514
62878,410
62879,85
62880,717
62881,11385
62882,2331
62883,591
62884,2940
62885,839
62886,440
62887,295
62888,2135
62889,851
62890,2882
62891,652
62892,317
62893,977
62894,1006
62895,2022
62896,12626
62897,398
62898,2097
62899,1612
62901,27182
62902,4531
62903,2962
62905,677
62906,7276
62907,2164
62908,467
62910,2865
62912,1179
62914,3147
62915,321
62916,995
62917,2305
62918,9793
62919,1003
62920,3265
62921,375
62922,3119
62923,518
62924,2809
62926,2263
62927,367
62928,293
62930,6263
62931,1571
62932,1592
62933,1230
62934,927
62935,1943
62938,3033
62939,3119
62940,445
62941,808
62942,707
62943,715
62946,12930
62947,539
62948,12865
62949,810
62950,193
62951,5352
62952,3372
62953,360
62954,515
62956,869
62957,996
62958,2262
62959,26948
62960,11603
62961,65
62962,82
62963,611
62964,1456
62965,125
62966,15607
62967,326
62969,731
62970,639
62972,1205
62974,1401
62975,279
62976,469
62977,700
62979,1230
62982,1328
62983,1504
62984,1841
62985,845
62987,1174
62988,2110
62990,1109
62992,1032
62994,755
62995,5284
62996,535
62997,599
62998,419
62999,1829
